timestamp	msgtype	repeat	mmsi	status	turn	speed	accuracy	lon	lat	course	heading	second	maneuver	raim	radio
2017-07-21Z18:28:09.601230	1	0	244750494	0	-128	6.5	1	4.23972	51.9148	134.3	51.1	9	0	1	49407	
2017-07-21Z18:28:30.082388	1	0	244750494	0	-128	6.5	1	4.24044	51.91439	132.0	51.1	29	0	1	33893	
2017-07-21Z18:28:31.393832	1	0	244660375	15	-128	0.0	0	4.24951	51.91431	38.2	51.1	32	0	1	66711	
2017-07-21Z18:28:34.999123	1	0	244660374	15	-128	0.0	0	4.25145	51.91371	319.6	51.1	35	0	1	34079	
2017-07-21Z18:28:46.384159	1	0	244660374	15	-128	0.0	0	4.25145	51.91371	320.7	51.1	47	0	1	82966	
2017-07-21Z18:28:55.230557	1	0	244660374	15	-128	0.0	0	4.25145	51.91371	320.9	51.1	55	0	1	34835	
2017-07-21Z18:29:05.717304	1	0	244660374	15	-128	0.0	0	4.25145	51.91371	321.8	51.1	6	0	1	32979	
2017-07-21Z18:29:10.305345	1	0	244660375	15	-128	0.0	0	4.24955	51.91431	28.9	51.1	11	0	1	98688	
2017-07-21Z18:29:41.026565	1	0	244660375	15	-128	0.0	0	4.24954	51.9143	15.7	51.1	41	0	1	34305	
2017-07-21Z18:29:46.350751	1	0	244660374	15	-128	0.0	0	4.25145	51.91371	324.9	51.1	47	0	1	67272	
2017-07-21Z18:29:55.196998	1	0	244660374	15	-128	0.0	0	4.25145	51.91371	325.1	51.1	55	0	1	25716	
2017-07-21Z18:30:01.012143	1	0	244650909	0	-128	8.9	1	4.23698	51.91647	133.3	51.1	0	1	1	32802	
2017-07-21Z18:30:05.683694	1	0	244660374	15	-128	0.0	0	4.25146	51.91371	325.0	51.1	6	0	1	25720	
2017-07-21Z18:30:15.841579	3	0	244660374	15	-128	0.0	0	4.25146	51.91371	325.9	51.1	16	0	1	12017	
2017-07-21Z18:30:17.233001	3	0	235115088	5	-128	0.0	1	4.24843	51.91739	229.9	51.1	16	0	1	85082	
2017-07-21Z18:30:19.526780	1	0	548847000	0	0	8.6	1	4.23094	51.92155	139.0	14.0	18	0	0	49952	
2017-07-21Z18:30:25.425148	1	0	244660374	15	-128	0.0	0	4.25147	51.91372	326.2	51.1	26	0	1	66486	
2017-07-21Z18:30:30.094373	1	0	244750494	0	-128	6.5	1	4.24515	51.91236	115.4	51.1	29	0	1	2268	
2017-07-21Z18:30:41.070891	3	0	244650909	0	-128	8.6	1	4.23896	51.91536	131.5	51.1	40	1	1	12099	
2017-07-21Z18:30:46.396240	1	0	244660374	15	-128	0.0	0	4.25147	51.91372	326.6	51.1	47	0	1	50191	
2017-07-21Z18:30:50.737818	1	0	244750494	0	-128	6.5	1	4.24607	51.91208	116.6	51.1	50	0	1	49407	
2017-07-21Z18:30:55.163420	1	0	244660374	15	-128	0.0	0	4.25147	51.91371	326.2	51.1	55	0	1	2287	
2017-07-21Z18:31:00.979004	3	0	244650909	0	-128	8.6	1	4.23993	51.91483	130.7	51.1	0	1	1	273	
2017-07-21Z18:31:10.317458	1	0	244660375	15	-128	0.0	0	4.24953	51.9143	345.6	51.1	11	0	1	65920	
2017-07-21Z18:31:15.887126	1	0	244660374	15	-128	0.0	0	4.25145	51.91371	325.7	51.1	16	0	1	66128	
2017-07-21Z18:31:20.803925	1	0	244650909	0	-128	8.5	1	4.24091	51.91433	128.9	51.1	20	1	1	33546	
2017-07-21Z18:31:30.551989	1	0	244750494	0	-128	6.6	1	4.24782	51.91151	118.6	51.1	30	0	1	99447	
2017-07-21Z18:31:35.877167	1	0	244660374	15	-128	0.0	0	4.25146	51.91372	326.8	51.1	36	0	1	99647	
2017-07-21Z18:31:41.038772	1	0	244660375	15	-128	0.0	0	4.24952	51.91429	342.5	51.1	41	0	1	2207	
2017-07-21Z18:31:50.704277	1	0	244750494	0	-128	6.6	1	4.24868	51.91121	120.3	51.1	50	0	1	34667	
2017-07-21Z18:31:50.948885	3	0	244660375	15	-128	0.0	0	4.24954	51.9143	342.7	51.1	51	0	1	11601	
2017-07-21Z18:31:52.177615	3	0	244630606	0	-127	11.7	1	4.25503	51.91062	301.3	30.2	50	1	0	27139	
2017-07-21Z18:31:59.714636	1	0	548847000	0	0	8.2	1	4.23504	51.91862	135.0	13.5	58	0	0	35004	
2017-07-21Z18:32:00.945337	1	0	244650909	0	-128	8.5	1	4.24295	51.91337	124.3	51.1	0	1	1	25728	
2017-07-21Z18:32:09.464868	1	0	548847000	0	0	8.2	1	4.23547	51.91835	134.5	13.5	8	0	0	49952	
2017-07-21Z18:32:09.546552	1	0	244750494	0	-128	6.5	1	4.24948	51.91092	120.9	51.1	9	0	1	25728	
2017-07-21Z18:32:11.921057	3	0	244630606	0	127	11.7	1	4.25354	51.91119	302.2	30.4	10	1	0	16529	
2017-07-21Z18:32:15.853642	1	0	244660374	15	-128	0.0	0	4.25148	51.91371	326.5	51.1	16	0	1	50191	
2017-07-21Z18:32:19.538871	1	0	548847000	0	0	8.1	1	4.2359	51.91808	134.4	13.5	18	0	0	25728	
2017-07-21Z18:32:20.849652	1	0	244650909	0	-128	8.6	1	4.24402	51.91292	124.9	51.1	20	1	1	25728	
2017-07-21Z18:32:25.437211	1	0	244660374	15	-128	0.0	0	4.25148	51.91371	326.3	51.1	26	0	1	33718	
2017-07-21Z18:32:30.518455	1	0	244750494	0	-128	6.3	1	4.25035	51.91059	122.7	51.1	30	0	1	82175	
2017-07-21Z18:32:40.018846	1	0	548847000	0	0	8.1	1	4.23676	51.91756	135.8	13.5	38	0	0	34265	
2017-07-21Z18:32:46.408439	1	0	244660374	15	-128	0.0	0	4.25148	51.91371	325.5	51.1	47	0	1	25728	
2017-07-21Z18:32:52.144046	1	0	244630606	0	127	11.8	1	4.25057	51.91237	304.3	30.6	50	1	0	49951	
2017-07-21Z18:32:59.026719	1	0	244690990	0	-128	6.8	1	4.23844	51.91545	130.7	51.1	58	0	1	67748	
2017-07-21Z18:32:59.681149	1	0	548847000	0	0	8.0	1	4.2376	51.91702	134.3	13.2	58	0	0	25728	
2017-07-21Z18:33:00.581610	1	0	244660375	15	-128	0.6	0	4.2495	51.91429	234.9	51.1	1	0	1	32787	
2017-07-21Z18:33:00.990988	1	0	244650909	0	-128	8.7	1	4.24614	51.912	125.3	51.1	0	1	1	2273	
2017-07-21Z18:33:05.743989	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	323.3	51.1	6	0	1	32982	
2017-07-21Z18:33:09.591781	1	0	244750494	0	-128	6.2	1	4.25191	51.90997	123.9	51.1	9	0	1	2225	
2017-07-21Z18:33:10.248775	1	0	244660375	15	-128	1.0	0	4.24948	51.91427	212.4	51.1	11	0	1	98686	
2017-07-21Z18:33:11.887533	1	0	244630606	0	-127	11.8	1	4.24911	51.91298	303.8	30.6	10	1	0	25732	
2017-07-21Z18:33:16.637894	3	0	235115088	5	-128	0.0	1	4.24843	51.91738	229.9	51.1	16	0	1	85690	
2017-07-21Z18:33:20.815952	1	0	244650909	0	-128	8.7	1	4.24721	51.91153	124.7	51.1	20	1	1	2272	
2017-07-21Z18:33:21.144661	1	0	244660375	15	-128	1.1	0	4.24943	51.91422	215.2	51.1	21	0	1	2225	
2017-07-21Z18:33:21.718469	1	0	244630606	0	-127	11.8	1	4.24837	51.91329	303.9	30.6	20	1	0	115489	
2017-07-21Z18:33:25.403691	1	0	244660374	15	-128	0.0	0	4.25147	51.9137	322.2	51.1	26	0	1	25732	
2017-07-21Z18:33:30.399123	1	0	244660375	15	-128	1.0	0	4.24938	51.91418	224.2	51.1	31	0	1	115605	
2017-07-21Z18:33:31.873564	1	0	244630606	0	127	11.8	1	4.24764	51.9136	303.9	30.7	30	1	0	99495	
2017-07-21Z18:33:39.903907	1	0	244660375	15	-128	1.0	0	4.24932	51.91415	238.0	51.1	40	0	1	99798	
2017-07-21Z18:33:48.504692	1	0	548847000	0	0	7.8	1	4.23975	51.91585	125.1	12.6	46	0	0	2299	
2017-07-21Z18:33:50.960904	1	0	244660375	15	-128	1.1	0	4.24923	51.91414	254.8	51.1	51	0	1	67443	
2017-07-21Z18:33:56.204165	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	317.9	51.1	56	0	1	34872	
2017-07-21Z18:33:59.073069	1	0	244690990	0	-128	6.6	1	4.24073	51.91427	129.0	51.1	59	0	1	49658	
2017-07-21Z18:34:08.902459	1	0	244750494	0	-128	6.4	1	4.25426	51.90899	124.2	51.1	8	0	1	49407	
2017-07-21Z18:34:11.933075	1	0	244630606	0	127	11.8	1	4.24476	51.91488	307.2	31.0	10	1	0	2213	
2017-07-21Z18:34:11.934260	3	0	244353000	5	-7	0.0	1	4.23968	51.91321	302.0	30.0	11	0	0	85242	
2017-07-21Z18:34:15.865661	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	315.6	51.1	16	0	1	25736	
2017-07-21Z18:34:21.764066	1	0	244630606	0	127	11.9	1	4.24406	51.91521	307.7	31.1	20	1	0	99117	
2017-07-21Z18:34:25.370038	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	314.6	51.1	26	0	1	2252	
2017-07-21Z18:34:28.563396	1	0	548847000	0	0	7.9	1	4.24171	51.91499	126.4	12.5	27	0	0	66604	
2017-07-21Z18:34:30.365876	1	0	244660375	15	-128	2.7	0	4.24873	51.91411	268.1	51.1	31	0	1	99440	
2017-07-21Z18:34:30.773829	1	0	244690990	0	-128	6.6	1	4.24198	51.91364	129.2	51.1	30	0	1	82426	
2017-07-21Z18:34:31.840037	1	0	244630606	0	127	12.0	1	4.24334	51.91555	307.9	31.2	30	1	0	82684	
2017-07-21Z18:34:35.855597	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	314.5	51.1	36	0	1	50195	
2017-07-21Z18:34:39.949107	1	0	244660375	15	-128	3.2	0	4.24851	51.91411	269.8	51.1	40	0	1	82837	
2017-07-21Z18:34:40.030803	1	0	548847000	0	0	7.9	1	4.24223	51.91476	125.3	12.5	38	0	0	2245	
2017-07-21Z18:34:41.015791	1	0	244650909	0	-128	8.5	1	4.25161	51.90988	118.7	51.1	40	1	1	25736	
2017-07-21Z18:34:50.927731	1	0	244660375	15	-128	3.7	0	4.24821	51.91411	273.1	51.1	51	0	1	50071	
2017-07-21Z18:34:52.156113	1	0	244630606	0	127	11.8	1	4.24196	51.91624	309.7	31.5	50	1	0	25736	
2017-07-21Z18:34:56.170633	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	312.5	51.1	56	0	1	25736	
2017-07-21Z18:35:00.593659	1	0	244660375	15	-128	4.9	0	4.2479	51.91412	276.3	51.1	1	0	1	2255	
2017-07-21Z18:35:01.577649	1	0	244650909	0	-128	8.4	1	4.25277	51.90949	118.1	51.1	1	1	1	98361	
2017-07-21Z18:35:06.163432	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	314.0	51.1	6	0	1	115731	
2017-07-21Z18:35:08.869368	1	0	244750494	0	-128	6.4	1	4.25669	51.90801	124.1	51.1	8	0	1	33099	
2017-07-21Z18:35:10.260863	1	0	244660375	15	-128	5.6	0	4.24756	51.91414	274.4	51.1	11	0	1	65918	
2017-07-21Z18:35:15.832110	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	308.6	51.1	16	0	1	2280	
2017-07-21Z18:35:18.451558	1	0	548847000	0	0	7.9	1	4.24413	51.91396	124.5	12.4	17	0	0	66224	
2017-07-21Z18:35:20.501041	1	0	244660375	15	-128	6.4	0	4.24711	51.91417	276.2	51.1	21	0	1	33534	
2017-07-21Z18:35:21.401855	1	0	244650909	0	-128	8.4	1	4.25384	51.90915	117.2	51.1	20	1	1	49407	
2017-07-21Z18:35:25.496486	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	305.8	51.1	26	0	1	115731	
2017-07-21Z18:35:28.529892	1	0	548847000	0	0	7.9	1	4.24461	51.91375	124.2	12.4	27	0	0	49952	
2017-07-21Z18:35:30.332249	1	0	244660375	15	-128	6.7	0	4.24664	51.91419	276.1	51.1	31	0	1	82833	
2017-07-21Z18:35:30.575699	1	0	244750494	0	-128	6.4	1	4.25756	51.90765	123.9	51.1	30	0	1	33911	
2017-07-21Z18:35:31.806465	1	0	244630606	0	127	11.8	1	4.23933	51.91771	313.3	31.6	30	1	0	66727	
2017-07-21Z18:35:39.834588	1	0	548847000	0	0	7.9	1	4.24515	51.91352	123.9	12.4	38	0	0	99796	
2017-07-21Z18:35:41.061389	1	0	244650909	0	-128	8.6	1	4.25498	51.90879	116.9	51.1	40	1	1	2200	
2017-07-21Z18:35:46.386795	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	303.7	51.1	47	0	1	67272	
2017-07-21Z18:35:48.845757	1	0	244750494	0	-128	6.4	1	4.25827	51.90736	123.8	51.1	48	0	1	49407	
2017-07-21Z18:35:50.894099	1	0	244660375	15	-128	5.8	0	4.24561	51.91416	255.5	51.1	51	0	1	34675	
2017-07-21Z18:35:56.216186	1	0	244660374	15	-128	0.0	0	4.25148	51.91371	302.5	51.1	56	0	1	2246	
2017-07-21Z18:35:58.511114	1	0	548847000	0	0	7.9	1	4.24603	51.91316	124.5	12.4	56	0	0	49952	
2017-07-21Z18:35:59.085151	1	0	244690990	0	-128	6.8	1	4.24558	51.91203	121.4	51.1	59	0	1	25740	
2017-07-21Z18:36:00.723134	1	0	244660375	15	-128	5.2	0	4.24521	51.91408	245.5	51.1	1	0	1	115594	
2017-07-21Z18:36:01.623260	1	0	244650909	0	-128	8.6	1	4.25618	51.9084	117.9	51.1	1	1	1	82175	
2017-07-21Z18:36:06.129950	1	0	244660374	15	-128	0.0	0	4.25148	51.91371	300.0	51.1	6	0	1	98531	
2017-07-21Z18:36:08.669359	1	0	548847000	0	0	7.9	1	4.24652	51.91295	123.9	12.4	6	0	0	65858	
2017-07-21Z18:36:16.696170	1	0	244660374	15	-128	0.0	0	4.25147	51.91371	300.4	51.1	17	0	1	66158	
2017-07-21Z18:36:17.435755	3	0	235115088	5	-128	0.0	1	4.24843	51.91739	229.9	51.1	17	0	1	85114	
2017-07-21Z18:36:20.385361	1	0	244690990	0	-128	6.8	1	4.24656	51.91168	119.9	51.1	20	0	1	2239	
2017-07-21Z18:36:20.467258	1	0	244660375	15	-128	4.8	0	4.24471	51.9138	209.4	51.1	21	0	1	25744	
2017-07-21Z18:36:25.462920	1	0	244660374	15	-128	0.0	0	4.25147	51.91371	301.2	51.1	26	0	1	99256	
2017-07-21Z18:36:30.542481	1	0	244750494	0	-128	6.3	1	4.25989	51.90669	122.1	51.1	29	0	1	25744	
2017-07-21Z18:36:34.146001	3	0	244532000	5	-128	0.0	1	4.24697	51.91653	186.0	51.1	33	0	0	0	
2017-07-21Z18:36:35.867302	1	0	244660374	15	-128	0.0	0	4.25147	51.91371	301.9	51.1	36	0	1	25744	
2017-07-21Z18:36:39.716345	1	0	244650909	0	-128	8.4	1	4.25831	51.9077	118.4	51.1	39	1	1	99790	
2017-07-21Z18:36:46.353223	1	0	244660374	15	-128	0.0	0	4.25147	51.91372	301.7	51.1	47	0	1	50199	
2017-07-21Z18:36:50.939575	1	0	244660375	15	-128	5.6	0	4.24458	51.91312	176.9	51.1	51	0	1	25744	
2017-07-21Z18:37:09.864381	1	0	244690990	0	-128	7.0	1	4.24878	51.91091	119.3	51.1	9	0	1	33136	
2017-07-21Z18:37:10.272418	1	0	244660375	15	-128	5.3	0	4.24458	51.91262	184.5	51.1	11	0	1	33150	
2017-07-21Z18:37:16.662558	3	0	244660374	15	-128	0.0	0	4.25147	51.91372	296.6	51.1	17	0	1	29027	
2017-07-21Z18:37:20.104586	3	0	244690990	0	-128	7.0	1	4.24924	51.91074	120.4	51.1	20	0	1	76867	
2017-07-21Z18:37:25.429700	1	0	244660374	15	-128	0.0	0	4.25148	51.91372	296.7	51.1	26	0	1	82969	
2017-07-21Z18:37:40.011408	1	0	244690990	0	-128	7.0	1	4.25015	51.91041	120.5	51.1	39	0	1	34267	
2017-07-21Z18:37:40.584317	3	0	245730000	5	-128	0.1	0	4.24758	51.91655	24.3	51.1	40	0	0	0	
2017-07-21Z18:37:46.398493	1	0	244660374	15	-128	0.0	0	4.25149	51.91372	296.2	51.1	47	0	1	34504	
2017-07-21Z18:37:49.839141	1	0	548847000	0	0	8.0	1	4.25161	51.91085	124.2	12.4	48	0	0	67401	
2017-07-21Z18:37:50.413153	1	0	244690990	0	-128	7.1	1	4.25064	51.91022	121.9	51.1	50	0	1	2216	
2017-07-21Z18:37:58.522808	1	0	548847000	0	0	8.0	1	4.25206	51.91067	124.3	12.4	57	0	0	25748	
2017-07-21Z18:38:01.635284	1	0	244650909	0	-128	9.7	1	4.26295	51.90599	120.7	51.1	1	1	1	49407	
2017-07-21Z18:38:06.714773	3	0	249193000	0	2	7.5	1	4.23197	51.92107	142.6	14.2	7	0	0	12225	
2017-07-21Z18:38:10.239315	1	0	244660375	15	-128	1.6	0	4.24392	51.91188	246.8	51.1	11	0	1	25752	
2017-07-21Z18:38:20.149908	1	0	244690990	0	-128	7.1	1	4.25195	51.90974	122.7	51.1	20	0	1	33520	
2017-07-21Z18:38:25.475014	1	0	244660374	15	-128	0.0	0	4.25147	51.91372	295.1	51.1	26	0	1	66488	
2017-07-21Z18:38:30.389682	1	0	244660375	15	-128	1.2	0	4.24376	51.91184	252.7	51.1	31	0	1	33904	
2017-07-21Z18:38:39.728471	1	0	244650909	0	-128	9.8	1	4.26537	51.90511	119.5	51.1	39	1	1	67022	
2017-07-21Z18:38:39.891832	1	0	548847000	0	0	8.0	1	4.25409	51.90982	123.3	12.4	38	0	0	49952	
2017-07-21Z18:38:49.805867	1	0	548847000	0	0	8.0	1	4.25459	51.90961	123.0	12.4	48	0	0	49952	
2017-07-21Z18:38:50.706071	1	0	244660375	15	-128	0.5	0	4.24365	51.91182	241.7	51.1	51	0	1	115575	
2017-07-21Z18:38:56.111959	1	0	244660374	15	-128	0.0	0	4.25145	51.91372	293.9	51.1	56	0	1	25752	
2017-07-21Z18:38:58.489676	1	0	548847000	0	0	8.0	1	4.25499	51.90945	124.5	12.4	56	0	0	2288	
2017-07-21Z18:39:03.403210	1	0	205490890	0	-128	6.6	1	4.23968	51.91522	134.4	51.1	2	0	1	82471	
2017-07-21Z18:39:08.647904	1	0	548847000	0	0	8.0	1	4.25548	51.90924	124.5	12.4	6	0	0	25756	
2017-07-21Z18:39:09.876431	1	0	244690990	0	-128	7.2	1	4.25414	51.90878	126.5	51.1	9	0	1	2274	
2017-07-21Z18:39:10.284476	1	0	244660375	15	-128	0.1	0	4.24365	51.9118	224.2	51.1	11	0	1	2256	
2017-07-21Z18:39:16.674642	1	0	244660374	15	-128	0.0	0	4.25145	51.91372	292.1	51.1	17	0	1	66158	
2017-07-21Z18:39:18.396510	1	0	548847000	0	0	8.0	1	4.25603	51.90901	124.4	12.4	17	0	0	2311	
2017-07-21Z18:39:22.982933	1	0	205490890	0	-128	6.7	1	4.24039	51.91477	135.4	51.1	22	0	1	49722	
2017-07-21Z18:39:25.441474	1	0	244660374	15	-128	0.0	0	4.25145	51.91372	290.2	51.1	26	0	1	50205	
2017-07-21Z18:39:30.356403	1	0	244660375	15	-128	0.0	0	4.24364	51.91179	226.9	51.1	31	0	1	25756	
2017-07-21Z18:39:34.615431	3	0	244532000	5	-128	0.0	1	4.24697	51.91653	186.0	51.1	33	0	0	0	
2017-07-21Z18:39:35.515756	1	0	244660374	15	-128	0.0	0	4.25145	51.91372	289.9	51.1	36	0	1	99632	
2017-07-21Z18:39:46.331735	1	0	244660374	15	-128	0.0	0	4.25144	51.91371	290.2	51.1	47	0	1	2205	
2017-07-21Z18:39:49.772296	1	0	548847000	0	0	8.0	1	4.25757	51.90836	123.3	12.4	48	0	0	34633	
2017-07-21Z18:39:59.519035	1	0	548847000	0	0	8.0	1	4.25807	51.90816	123.5	12.4	58	0	0	82720	
2017-07-21Z18:40:10.414763	1	0	244660375	15	-128	0.0	0	4.24362	51.91179	228.2	51.1	11	0	1	50040	
2017-07-21Z18:40:12.134668	3	0	244353000	5	0	0.0	1	4.2397	51.91318	302.0	30.0	12	0	0	84442	
2017-07-21Z18:40:12.462160	3	0	244353000	5	0	0.1	1	4.2397	51.91318	302.0	30.0	12	0	0	84506	
2017-07-21Z18:40:20.079686	1	0	548847000	0	0	8.1	1	4.25907	51.90774	124.0	12.4	18	0	0	66285	
2017-07-21Z18:40:21.309998	3	0	244660375	15	-128	0.0	0	4.24363	51.91179	226.3	51.1	22	0	1	17411	
2017-07-21Z18:40:22.949658	1	0	205490890	0	-128	6.7	1	4.24263	51.91348	130.9	51.1	22	0	1	33627	
2017-07-21Z18:40:29.912689	1	0	548847000	0	0	8.1	1	4.25957	51.90752	124.3	12.4	28	0	0	33888	
2017-07-21Z18:40:39.742681	1	0	244690990	0	-128	7.2	1	4.25816	51.90707	120.5	51.1	39	0	1	99792	
2017-07-21Z18:40:39.825109	1	0	548847000	0	0	8.1	1	4.26009	51.90731	124.3	12.4	38	0	0	25760	
2017-07-21Z18:40:43.429633	1	0	205490890	0	-128	6.8	1	4.2434	51.91307	130.4	51.1	42	0	1	25760	
2017-07-21Z18:40:46.132539	1	0	249193000	0	-8	7.4	1	4.23763	51.91698	133.4	13.1	45	0	0	2268	
2017-07-21Z18:40:50.472365	1	0	244660375	15	-128	0.0	0	4.24364	51.91179	226.8	51.1	51	0	1	115566	
2017-07-21Z18:40:56.044866	1	0	244660374	15	-128	0.0	0	4.25146	51.91369	291.0	51.1	56	0	1	67636	
2017-07-21Z18:40:59.485496	1	0	548847000	0	0	8.1	1	4.26105	51.90692	123.8	12.4	57	0	0	67765	
2017-07-21Z18:40:59.894096	1	0	244690990	0	-128	7.2	1	4.25909	51.90674	120.5	51.1	59	0	1	25760	
2017-07-21Z18:41:06.120496	1	0	244660374	15	-128	0.0	0	4.25147	51.91369	290.6	51.1	6	0	1	25764	
2017-07-21Z18:41:06.447487	1	0	249193000	0	-9	7.4	1	4.23853	51.91652	131.7	13.0	7	0	0	49407	
2017-07-21Z18:41:10.460361	1	0	244660375	15	-128	0.0	0	4.24364	51.91179	228.4	51.1	11	0	1	33156	
2017-07-21Z18:41:15.787169	1	0	244660374	15	-128	0.0	0	4.25148	51.9137	291.9	51.1	16	0	1	98894	
2017-07-21Z18:41:20.046553	1	0	548847000	0	0	8.1	1	4.26211	51.90648	123.5	12.4	18	0	0	49952	
2017-07-21Z18:41:21.276421	1	0	244660375	15	-128	0.0	0	4.24365	51.91178	228.4	51.1	22	0	1	66332	
2017-07-21Z18:41:26.681283	1	0	249193000	0	-12	7.4	1	4.23935	51.91605	130.7	12.8	26	0	0	25764	
2017-07-21Z18:41:30.368121	1	0	244660375	15	-128	0.0	0	4.24363	51.91179	228.7	51.1	31	0	1	82789	
2017-07-21Z18:41:35.527772	1	0	244660374	15	-128	0.0	0	4.25148	51.91369	289.0	51.1	36	0	1	66864	
2017-07-21Z18:41:39.951702	1	0	244660375	15	-128	0.0	0	4.24363	51.91179	230.3	51.1	40	0	1	2283	
2017-07-21Z18:41:46.668939	1	0	249193000	0	-10	7.4	1	4.24022	51.91558	127.7	12.6	46	0	0	82175	
2017-07-21Z18:41:50.438838	1	0	244660375	15	-128	0.0	0	4.24362	51.91178	230.6	51.1	51	0	1	100193	
2017-07-21Z18:41:56.090413	1	0	244660374	15	-128	0.0	0	4.25148	51.91369	287.6	51.1	56	0	1	50191	
2017-07-21Z18:41:59.531045	1	0	548847000	0	0	8.2	1	4.26414	51.90564	123.6	12.3	58	0	0	49952	
2017-07-21Z18:42:03.381691	1	0	205490890	0	-128	6.9	1	4.24673	51.91156	118.7	51.1	2	0	1	32892	
2017-07-21Z18:42:10.426785	1	0	244660375	15	-128	0.0	0	4.2436	51.91179	231.4	51.1	11	0	1	25768	
2017-07-21Z18:42:20.012928	1	0	548847000	0	0	8.1	1	4.26516	51.90523	122.3	12.2	18	0	0	33517	
2017-07-21Z18:42:25.499103	1	0	244660374	15	-128	0.0	0	4.25148	51.91369	290.5	51.1	26	0	1	2295	
2017-07-21Z18:42:29.924682	1	0	548847000	0	0	8.2	1	4.26568	51.90503	121.9	12.2	28	0	0	2191	
2017-07-21Z18:42:30.334793	1	0	244660375	15	-128	0.0	0	4.2436	51.91179	231.5	51.1	31	0	1	66672	
2017-07-21Z18:42:35.494285	1	0	244660374	15	-128	0.0	0	4.25149	51.91369	291.8	51.1	36	0	1	50193	
2017-07-21Z18:42:36.232118	3	0	244532000	5	-128	0.0	1	4.24698	51.91655	186.0	51.1	34	0	0	0	
2017-07-21Z18:42:38.688340	1	0	548847000	0	0	8.2	1	4.26615	51.90485	121.1	12.2	37	0	0	66983	
2017-07-21Z18:42:40.818466	1	0	244660375	15	-128	0.0	0	4.24364	51.91179	232.4	51.1	41	0	1	82796	
2017-07-21Z18:42:42.047071	1	0	205490890	0	-128	6.9	1	4.24852	51.91092	119.4	51.1	41	0	1	82406	
2017-07-21Z18:42:46.635358	1	0	249193000	0	-3	7.5	1	4.24295	51.91437	126.3	12.6	46	0	0	67282	
2017-07-21Z18:42:49.667928	1	0	244690991	0	-128	12.3	1	4.25319	51.91172	303.8	51.1	49	0	1	49662	
2017-07-21Z18:42:50.484448	1	0	244660375	15	-128	0.0	0	4.24366	51.91179	232.9	51.1	51	0	1	82797	
2017-07-21Z18:42:56.056931	1	0	244660374	15	-128	0.0	0	4.25151	51.91369	293.4	51.1	56	0	1	34868	
2017-07-21Z18:42:56.385453	1	0	249193000	0	-3	7.5	1	4.24342	51.91415	126.7	12.6	56	0	0	49407	
2017-07-21Z18:43:00.643790	1	0	244660375	15	-128	0.0	0	4.24366	51.91179	231.6	51.1	1	0	1	2293	
2017-07-21Z18:43:03.348569	1	0	205490890	0	-128	6.9	1	4.24948	51.9106	118.5	51.1	2	0	1	25772	
2017-07-21Z18:43:06.213163	1	0	244660374	15	-128	0.0	0	4.25151	51.91369	293.0	51.1	6	0	1	50188	
2017-07-21Z18:43:06.459567	1	0	249193000	0	-4	7.6	1	4.24393	51.9139	127.0	12.6	7	0	0	25772	
2017-07-21Z18:43:09.981290	1	0	244690991	0	-128	12.3	1	4.25166	51.91235	303.3	51.1	9	0	1	98674	
2017-07-21Z18:43:10.393354	1	0	244660375	15	-128	0.1	0	4.24366	51.91178	227.0	51.1	11	0	1	2271	
2017-07-21Z18:43:23.664639	1	0	205490890	0	-128	6.8	1	4.25043	51.91029	120.6	51.1	23	0	1	99190	
2017-07-21Z18:43:26.040313	1	0	249193000	0	-11	7.8	1	4.24475	51.91353	126.7	12.4	26	0	0	66511	
2017-07-21Z18:43:26.693129	3	0	244660374	15	-128	0.0	0	4.25148	51.91369	293.3	51.1	27	0	1	23171	
2017-07-21Z18:43:30.380220	1	0	244660375	15	-128	0.0	0	4.24367	51.91177	229.4	51.1	31	0	1	50031	
2017-07-21Z18:43:39.801906	1	0	244690991	0	-128	12.3	1	4.24936	51.91331	303.9	51.1	39	0	1	49662	
2017-07-21Z18:43:45.206949	3	0	244660374	15	-128	0.0	0	4.25148	51.91371	296.4	51.1	45	0	1	14401	
2017-07-21Z18:43:46.602148	1	0	249193000	0	-8	7.9	1	4.24577	51.9131	123.3	12.3	46	0	0	49407	
2017-07-21Z18:43:49.713215	1	0	244690991	0	-128	12.3	1	4.24859	51.91363	304.1	51.1	49	0	1	34629	
2017-07-21Z18:43:50.450842	1	0	244660375	15	-128	0.3	0	4.24366	51.91178	293.6	51.1	51	0	1	67425	
2017-07-21Z18:43:55.202160	1	0	244660374	15	-128	0.0	0	4.25148	51.91371	299.3	51.1	55	0	1	2288	
2017-07-21Z18:44:00.199239	1	0	244690991	0	-128	12.3	1	4.24783	51.91394	304.2	51.1	0	0	1	65540	
